,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
2010-02-02,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,89,0,0.0,89,0,0.0,89,0,0.0,89,0,0.0,89,0,0.0,89,0,0.0,89,0,0.0
2010-02-03,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,86,0,0.0,86,0,0.0,86,0,0.0,86,0,0.0,86,0,0.0,86,0,0.0,86,0,0.0
2010-02-04,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0
2010-02-05,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,28,1,0.03571428571428571,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,54,0,0.0,54,0,0.0,54,0,0.0,54,0,0.0,54,0,0.0,54,0,0.0,54,0,0.0
2010-02-06,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,4,0,0.0,4,0,0.0,4,0,0.0,4,0,0.0,4,0,0.0,4,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0
2010-02-07,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0
2010-02-08,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0
2010-02-09,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,28,0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,90,0,0.0,90,0,0.0,90,0,0.0,90,0,0.0,90,0,0.0,90,0,0.0,90,0,0.0
2010-02-10,20,0,0.0,20,0,0.0,20,0,0.0,20,0,0.0,20,0,0.0,20,0,0.0,20,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,64,0,0.0,64,0,0.0,64,0,0.0,64,0,0.0,64,0,0.0,64,0,0.0,64,0,0.0
2010-02-11,42,0,0.0,42,0,0.0,42,0,0.0,42,0,0.0,42,0,0.0,42,0,0.0,42,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0
2010-02-12,32,0,0.0,32,0,0.0,32,0,0.0,32,0,0.0,32,0,0.0,32,0,0.0,32,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,12,0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,49,0,0.0
2010-02-13,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0
2010-02-14,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,60,0,0.0,60,0,0.0,60,0,0.0,60,0,0.0,60,0,0.0,60,0,0.0,60,0,0.0
2010-02-15,19,0,0.0,19,0,0.0,19,0,0.0,19,0,0.0,19,0,0.0,19,0,0.0,19,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,62,0,0.0,62,0,0.0,62,0,0.0,62,0,0.0,62,0,0.0,62,0,0.0,62,0,0.0
2010-02-16,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,78,0,0.0,78,0,0.0,78,0,0.0,78,0,0.0,78,0,0.0,78,0,0.0,78,0,0.0
2010-02-17,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,14,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,140,0,0.0,140,0,0.0,140,0,0.0,140,0,0.0,140,0,0.0,140,0,0.0,140,0,0.0
2010-02-18,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,16,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,93,0,0.0,93,0,0.0,93,0,0.0,93,0,0.0,93,0,0.0,93,0,0.0,93,0,0.0
2010-02-19,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,23,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0,88,0,0.0
2010-02-20,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3,0,0.0,3,0,0.0,3,0,0.0,3,0,0.0,3,0,0.0,3,0,0.0,3,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,0,0.0
2010-02-21,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,51,0,0.0,51,0,0.0,51,0,0.0,51,0,0.0,51,0,0.0,51,0,0.0,51,0,0.0
2010-02-22,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,101,0,0.0,101,0,0.0,101,0,0.0,101,0,0.0,101,0,0.0,101,0,0.0,101,0,0.0
2010-02-23,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,36,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,80,0,0.0,80,0,0.0,80,0,0.0,80,1,0.0125,80,0,0.0,80,0,0.0,80,0,0.0
2010-02-24,34,0,0.0,34,0,0.0,34,0,0.0,34,0,0.0,34,0,0.0,34,0,0.0,34,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,82,0,0.0,82,0,0.0,82,0,0.0,82,0,0.0,82,0,0.0,82,0,0.0,82,0,0.0
2010-02-25,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,47,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,95,0,0.0,95,0,0.0,95,0,0.0,95,0,0.0,95,0,0.0,95,0,0.0,95,0,0.0
2010-02-26,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,77,0,0.0,77,0,0.0,77,0,0.0,77,0,0.0,77,0,0.0,77,0,0.0,77,0,0.0
2010-02-27,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,13,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,66,0,0.0,66,0,0.0,66,0,0.0,66,0,0.0,66,0,0.0,66,0,0.0,66,0,0.0
2010-02-28,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,71,0,0.0,71,0,0.0,71,0,0.0,71,0,0.0,71,0,0.0,71,0,0.0,71,0,0.0
2010-03-01,39,0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,102,0,0.0,102,0,0.0,102,0,0.0,102,0,0.0,102,0,0.0,102,0,0.0,102,0,0.0
2010-03-02,24,0,0.0,24,0,0.0,24,0,0.0,24,0,0.0,24,0,0.0,24,0,0.0,24,0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,87,0,0.0,87,0,0.0,87,0,0.0,87,0,0.0,87,0,0.0,87,0,0.0,87,0,0.0
2010-03-03,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,25,0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,75,0,0.0,75,0,0.0,75,0,0.0,75,0,0.0,75,0,0.0,75,0,0.0,75,0,0.0
2010-03-04,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,15,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,11,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0
2010-03-05,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,83,0,0.0,83,0,0.0,83,0,0.0,83,0,0.0,83,0,0.0,83,0,0.0,83,0,0.0
2010-03-06,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,57,0,0.0,57,0,0.0,57,0,0.0,57,0,0.0,57,0,0.0,57,0,0.0,57,0,0.0
2010-03-07,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,7,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0
2010-03-08,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,17,0,0.0,121,0,0.0,121,0,0.0,121,0,0.0,121,0,0.0,121,0,0.0,121,0,0.0,121,0,0.0
2010-03-09,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,22,0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,106,0,0.0,106,0,0.0,106,0,0.0,106,0,0.0,106,0,0.0,106,0,0.0,106,0,0.0
2010-03-10,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,10,0,0.0,122,0,0.0,122,0,0.0,122,0,0.0,122,0,0.0,122,0,0.0,122,0,0.0,122,0,0.0
2010-03-11,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,21,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,9,0,0.0,98,0,0.0,98,0,0.0,98,0,0.0,98,0,0.0,98,0,0.0,98,0,0.0,98,0,0.0
