,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
68,forscher,16,0.016,16,0.016,1000,blut,20,0.02,20,0.02,1000,erkrankung,16,0.0165,16,0.0165,970,krankheiten,14,0.014,14,0.014,1000,toter,14,0.014,14,0.014,1000,frau,17,0.017,17,0.017,1000,impfstoff,13,0.013,13,0.013,1000,weltweit,6,0.0107,6,0.0107,561,klimek,6,0.0121,6,0.0121,495,mückenabwehr,1,0.0108,1,0.0108,93,hitze,10,0.01,10,0.01,1000,9.000,1,0.0135,1,0.0135,74,sommer,5,0.0112,5,0.0112,448,verzichtet,9,0.009,9,0.009,1000,france,8,0.008,8,0.008,1000,epidemie,8,0.0094,8,0.0094,851,verschont,1,0.0104,1,0.0104,96,gardasee,9,0.009,9,0.009,1000,invasoren,1.0,0.0278,1.0,0.0278,36.0,barré,6,0.0243,6,0.0243,247,renonce,10,0.01,10,0.01,1000,nuova,11,0.011,11,0.011,1000,viaggio,11,0.011,11,0.011,1000,focolai,11,0.0129,11,0.0129,853,nuova,14,0.014,14,0.014,1000,circolare,3,0.0201,3,0.0201,149,15,8,0.0132,8,0.0132,605,sanità,12,0.012,12,0.012,999,aumento,17,0.017,17,0.017,1000,error,13,0.013,13,0.013,1000,larga,19,0.019,19,0.019,1000,cría,14,0.014,14,0.014,1000,fiebre,2,0.0114,2,0.0114,175,málaga,17,0.017,17,0.017,1000,uu,13,0.013,13,0.013,1000,jo,11,0.011,11,0.011,1000,faire,12,0.012,12,0.012,1000,jour,5,0.0101,5,0.0101,494,circulation,12,0.012,12,0.012,1000,tropicaux,2,0.0182,2,0.0182,110,région,11,0.011,11,0.011,1000,provoquer,13,0.013,13,0.013,1000
69,plötzlich,16,0.016,16,0.016,1000,spenden,20,0.02,20,0.02,1000,beruft,16,0.0165,16,0.0165,970,vormarsch,13,0.013,13,0.013,1000,aufklärung,14,0.014,14,0.014,1000,tropischer,17,0.017,17,0.017,1000,babys,13,0.013,13,0.013,1000,salzburg,6,0.0107,6,0.0107,561,tropenvirus,6,0.0121,6,0.0121,495,betroffen,1,0.0108,1,0.0108,93,überschwemmungen,10,0.01,10,0.01,1000,tropisches,1,0.0135,1,0.0135,74,'s,5,0.0112,5,0.0112,448,dengue,9,0.009,9,0.009,1000,tigres,8,0.008,8,0.008,1000,alarm,8,0.0094,8,0.0094,851,treibt,1,0.0104,1,0.0104,96,kopfgeld,9,0.009,9,0.009,1000,osten,1.0,0.0278,1.0,0.0278,36.0,nilo,6,0.0243,6,0.0243,247,etats,10,0.01,10,0.01,1000,trento,11,0.011,11,0.011,1000,spallanzani,11,0.011,11,0.011,1000,malattia,11,0.0129,11,0.0129,853,allerta,13,0.013,13,0.013,1000,registrato,3,0.0201,3,0.0201,149,lodi,7,0.0116,7,0.0116,605,dichiara,12,0.012,12,0.012,999,notifica,17,0.017,17,0.017,1000,hombre,13,0.013,13,0.013,1000,lumínica,19,0.019,19,0.019,1000,qh,14,0.014,14,0.014,1000,espases,2,0.0114,2,0.0114,175,confirmado,17,0.017,17,0.017,1000,sanitaria,13,0.013,13,0.013,1000,58,11,0.011,11,0.011,1000,alpes,12,0.012,12,0.012,1000,humaine,5,0.0101,5,0.0101,494,résistants,12,0.012,12,0.012,1000,n'y,1,0.00909,1,0.00909,110,poursuit,11,0.011,11,0.011,1000,restreint,13,0.013,13,0.013,1000
70,exponentiell,16,0.016,16,0.016,1000,grenze,19,0.019,19,0.019,1000,taskforce,16,0.0165,16,0.0165,970,symptome,13,0.013,13,0.013,1000,tierschützer,14,0.014,14,0.014,1000,plage,17,0.017,17,0.017,1000,kuba,13,0.013,13,0.013,1000,invasive,6,0.0107,6,0.0107,561,gedacht,6,0.0121,6,0.0121,495,amsel,1,0.0108,1,0.0108,93,graz,10,0.01,10,0.01,1000,gefährliches,1,0.0135,1,0.0135,74,krank,5,0.0112,5,0.0112,448,affenpocken,9,0.009,9,0.009,1000,vaccin,8,0.008,8,0.008,1000,gefährlichen,8,0.0094,8,0.0094,851,limmattal,1,0.0104,1,0.0104,96,blutsauger,9,0.009,9,0.009,1000,censiti,1.0,0.0278,1.0,0.0278,36.0,südeuropa,5,0.0202,5,0.0202,247,unis,10,0.01,10,0.01,1000,morti,11,0.011,11,0.011,1000,colpita,11,0.011,11,0.011,1000,positive,11,0.0129,11,0.0129,853,medici,13,0.013,13,0.013,1000,cornacchie,3,0.0201,3,0.0201,149,ricoverati,7,0.0116,7,0.0116,605,allerta,11,0.011,11,0.011,999,confirma,17,0.017,17,0.017,1000,causas,13,0.013,13,0.013,1000,intensa,19,0.019,19,0.019,1000,población,14,0.014,14,0.014,1000,20,2,0.0114,2,0.0114,175,contagiado,17,0.017,17,0.017,1000,afectados,13,0.013,13,0.013,1000,déjà,11,0.011,11,0.011,1000,renforts,12,0.012,12,0.012,1000,guerre,5,0.0101,5,0.0101,494,insecticides,12,0.012,12,0.012,1000,raison,1,0.00909,1,0.00909,110,faut,11,0.011,11,0.011,1000,pays,13,0.013,13,0.013,1000
71,mithelfen,15,0.015,15,0.015,1000,lindsay,19,0.019,19,0.019,1000,überträger,15,0.0155,15,0.0155,970,virologe,13,0.013,13,0.013,1000,gefährlich,13,0.013,13,0.013,1000,erkrankung,16,0.016,16,0.016,1000,schädelfehlbildungen,12,0.012,12,0.012,1000,klimek,6,0.0107,6,0.0107,561,koreanische,6,0.0121,6,0.0121,495,blutspenden,1,0.0108,1,0.0108,93,buschmücke,10,0.01,10,0.01,1000,zeigt,1,0.0135,1,0.0135,74,infektionskrankheiten,5,0.0112,5,0.0112,448,übertragen,8,0.008,8,0.008,1000,jo,8,0.008,8,0.008,1000,zahl,8,0.0094,8,0.0094,851,unwesen,1,0.0104,1,0.0104,96,jagd,9,0.009,9,0.009,1000,68'975,1.0,0.0278,1.0,0.0278,36.0,meldet,5,0.0202,5,0.0202,247,détecté,10,0.01,10,0.01,1000,punture,11,0.011,11,0.011,1000,oms,11,0.011,11,0.011,1000,infette,11,0.0129,11,0.0129,853,brescia,13,0.013,13,0.013,1000,vicentino,3,0.0201,3,0.0201,149,paziente,7,0.0116,7,0.0116,605,gravidanza,11,0.011,11,0.011,999,aumentado,17,0.017,17,0.017,1000,chikunguña,12,0.012,12,0.012,1000,avisan,19,0.019,19,0.019,1000,consolida,14,0.014,14,0.014,1000,noviembre,2,0.0114,2,0.0114,175,olas,17,0.017,17,0.017,1000,causar,13,0.013,13,0.013,1000,repérés,11,0.011,11,0.011,1000,tiques,12,0.012,12,0.012,1000,menace,5,0.0101,5,0.0101,494,nord,12,0.012,12,0.012,1000,basculer,1,0.00909,1,0.00909,110,scientifiques,11,0.011,11,0.011,1000,découverte,13,0.013,13,0.013,1000
72,verdacht,15,0.015,15,0.015,1000,lohan,19,0.019,19,0.019,1000,art,15,0.0155,15,0.0155,970,ebola,13,0.013,13,0.013,1000,"3,6",13,0.013,13,0.013,1000,beruft,16,0.016,16,0.016,1000,warnt,12,0.012,12,0.012,1000,zecken,6,0.0107,6,0.0107,561,buschmücke,6,0.0121,6,0.0121,495,stechen,1,0.0108,1,0.0108,93,folgen,10,0.01,10,0.01,1000,tirols,1,0.0135,1,0.0135,74,zeitung,4,0.00893,4,0.00893,448,schädelfehlbildung,8,0.008,8,0.008,1000,überträgerin,8,0.008,8,0.008,1000,steigt,8,0.0094,8,0.0094,851,zahl,1,0.0104,1,0.0104,96,studie,9,0.009,9,0.009,1000,uccelli,1.0,0.0278,1.0,0.0278,36.0,sommer,5,0.0202,5,0.0202,247,moustiques,10,0.01,10,0.01,1000,bassetti,10,0.01,10,0.01,1000,infezioni,11,0.011,11,0.011,1000,specie,11,0.0129,11,0.0129,853,delhi,12,0.012,12,0.012,1000,giovane,3,0.0201,3,0.0201,149,paura,7,0.0116,7,0.0116,605,miami,11,0.011,11,0.011,999,70,17,0.017,17,0.017,1000,transmitidas,12,0.012,12,0.012,1000,provocar,18,0.018,18,0.018,1000,misión,14,0.014,14,0.014,1000,años,2,0.0114,2,0.0114,175,exóticas,17,0.017,17,0.017,1000,cuidado,13,0.013,13,0.013,1000,opération,11,0.011,11,0.011,1000,épisode,11,0.011,11,0.011,1000,implanté,5,0.0101,5,0.0101,494,rio,11,0.011,11,0.011,1000,psychose,1,0.00909,1,0.00909,110,états,11,0.011,11,0.011,1000,millions,12,0.012,12,0.012,1000
73,bürger,14,0.014,14,0.014,1000,bayern,19,0.019,19,0.019,1000,mückenbekämpfung,14,0.0144,14,0.0144,970,beliebte,12,0.012,12,0.012,1000,millionen,13,0.013,13,0.013,1000,taskforce,16,0.016,16,0.016,1000,olympischen,12,0.012,12,0.012,1000,norditalien,6,0.0107,6,0.0107,561,tomatenfieber,6,0.0121,6,0.0121,495,tagsüber,1,0.0108,1,0.0108,93,honduras,9,0.009,9,0.009,1000,nummer,1,0.0135,1,0.0135,74,wissen,4,0.00893,4,0.00893,448,krankheit,8,0.008,8,0.008,1000,kämpft,8,0.008,8,0.008,1000,überträgerin,8,0.0094,8,0.0094,851,toten,1,0.0104,1,0.0104,96,hoffnung,9,0.009,9,0.009,1000,138,1.0,0.0278,1.0,0.0278,36.0,bedroht,5,0.0202,5,0.0202,247,d'infection,10,0.01,10,0.01,1000,emergenza,10,0.01,10,0.01,1000,san,10,0.01,10,0.01,1000,contagio,10,0.0117,10,0.0117,853,torna,12,0.012,12,0.012,1000,morto,3,0.0201,3,0.0201,149,difendersi,7,0.0116,7,0.0116,605,globale,11,0.011,11,0.011,999,trampas,17,0.017,17,0.017,1000,evitar,12,0.012,10,0.01,1000,hospital,18,0.018,18,0.018,1000,cambió,14,0.014,14,0.014,1000,ceip,2,0.0114,1,0.00571,175,síntomas,16,0.016,16,0.016,1000,enfermedades,13,0.013,13,0.013,1000,saison,11,0.011,11,0.011,1000,bientôt,11,0.011,11,0.011,1000,pièges,5,0.0101,5,0.0101,494,capables,11,0.011,11,0.011,1000,gilbert,1,0.00909,1,0.00909,110,bientôt,11,0.011,11,0.011,1000,chercheurs,12,0.012,12,0.012,1000
74,bringen,14,0.014,14,0.014,1000,rückkehrer,19,0.019,19,0.019,1000,fall,14,0.0144,14,0.0144,970,denguefieber,12,0.012,12,0.012,1000,erreicht,12,0.012,12,0.012,1000,krankheiten,16,0.016,16,0.016,1000,nachgewiesen,12,0.012,12,0.012,1000,breiten,5,0.00891,5,0.00891,561,karibik,5,0.0101,5,0.0101,495,nö,1,0.0108,1,0.0108,93,bangladesch,9,0.009,9,0.009,1000,ruft,1,0.0135,1,0.0135,74,sorge,4,0.00893,4,0.00893,448,tausende,8,0.008,8,0.008,1000,sorgfältiger,8,0.008,8,0.008,1000,soldaten,8,0.0094,8,0.0094,851,steigt,1,0.0104,1,0.0104,96,who,9,0.009,9,0.009,1000,specie,1.0,0.0278,1.0,0.0278,36.0,kindern,5,0.0202,5,0.0202,247,breitet,9,0.009,9,0.009,1000,euro,10,0.01,10,0.01,1000,sanità,10,0.01,10,0.01,1000,decessi,10,0.0117,10,0.0117,853,oms,11,0.011,11,0.011,1000,gallipoli,3,0.0201,3,0.0201,149,greta,7,0.0116,7,0.0116,605,rinviare,10,0.01,10,0.01,999,oropouche,17,0.017,17,0.017,1000,registra,12,0.012,12,0.012,1000,contagio,18,0.018,18,0.018,1000,destino,14,0.014,14,0.014,1000,debate,2,0.0114,2,0.0114,175,persona,16,0.016,15,0.015,1000,transmitirte,13,0.013,13,0.013,1000,strasbourg,11,0.011,11,0.011,1000,100,11,0.011,11,0.011,1000,vidéo,5,0.0101,5,0.0101,494,neutraliser,11,0.011,11,0.011,1000,collard,1,0.00909,1,0.00909,110,test,11,0.011,11,0.011,1000,l'île,12,0.012,12,0.012,1000
75,gering,13,0.013,13,0.013,1000,bringt,19,0.019,19,0.019,1000,erstmals,14,0.0144,14,0.0144,970,warnen,12,0.012,12,0.012,1000,spatzen,12,0.012,12,0.012,1000,erstmals,15,0.015,15,0.015,1000,verbreitet,12,0.012,12,0.012,1000,nachgewiesen,5,0.00891,5,0.00891,561,euro,5,0.0101,5,0.0101,495,hausgäste,1,0.0108,1,0.0108,93,epidemie,9,0.009,9,0.009,1000,wintervogel,1,0.0135,1,0.0135,74,exotische,4,0.00893,4,0.00893,448,gehirne,8,0.008,8,0.008,1000,jagd,8,0.008,8,0.008,1000,blutsauger,8,0.0094,8,0.0094,851,11,1,0.0104,1,0.0104,96,lassafieber,9,0.009,9,0.009,1000,diverse,1.0,0.0278,1.0,0.0278,36.0,fièvre,5,0.0202,5,0.0202,247,infektion,9,0.009,9,0.009,1000,2024,10,0.01,10,0.01,1000,registrati,10,0.01,10,0.01,1000,ricoverata,10,0.0117,10,0.0117,853,vietnam,11,0.011,11,0.011,1000,racconti,3,0.0201,3,0.0201,149,thunberg,7,0.0116,7,0.0116,605,roma,10,0.01,10,0.01,999,maría,17,0.017,17,0.017,1000,vuelta,12,0.012,12,0.012,1000,ganan,18,0.018,18,0.018,1000,cuidado,13,0.013,13,0.013,1000,picadura,2,0.0114,2,0.0114,175,fallecen,16,0.016,16,0.016,1000,ensayos,12,0.012,12,0.012,1000,piqûre,11,0.011,11,0.011,1000,l'europe,11,0.011,11,0.011,1000,épidémies,5,0.0101,5,0.0101,494,calédonie,11,0.011,11,0.011,1000,accusé,1,0.00909,1,0.00909,110,identifiés,10,0.01,10,0.01,1000,risque,12,0.012,12,0.012,1000
76,vormarsch,13,0.013,13,0.013,1000,impfempfehlung,19,0.019,19,0.019,1000,opfer,14,0.0144,14,0.0144,970,gemeinden,12,0.012,12,0.012,1000,tödlich,12,0.012,12,0.012,1000,alarm,15,0.015,15,0.015,1000,mysteriöse,11,0.011,11,0.011,1000,saison,5,0.00891,5,0.00891,561,usa,5,0.0101,5,0.0101,495,oö,1,0.0108,1,0.0108,93,studie,9,0.009,9,0.009,1000,gelsenangriff,1,0.0135,1,0.0135,74,vorarlberg,4,0.00893,4,0.00893,448,erwachsener,8,0.008,8,0.008,1000,wallis,8,0.008,8,0.008,1000,neuer,8,0.0094,8,0.0094,851,stechmücke,1,0.0104,1,0.0104,96,nigeria,9,0.009,9,0.009,1000,recensés,1.0,0.0278,1.0,0.0278,36.0,febbre,5,0.0202,5,0.0202,247,verbreitet,9,0.009,9,0.009,1000,aumento,10,0.01,10,0.01,1000,accertati,10,0.01,10,0.01,1000,ferrara,10,0.0117,10,0.0117,853,10,11,0.011,11,0.011,1000,tiktok,3,0.0201,3,0.0201,149,cambiamo,7,0.0116,7,0.0116,605,salute,10,0.01,10,0.01,999,velasco,17,0.017,17,0.017,1000,salud,11,0.011,11,0.011,1000,cargado,18,0.018,18,0.018,1000,transmitirte,13,0.013,13,0.013,1000,transmitidas,2,0.0114,2,0.0114,175,contraído,16,0.016,16,0.016,1000,viajar,12,0.012,12,0.012,1000,réchauffement,10,0.01,10,0.01,1000,l'été,11,0.011,11,0.011,1000,produits,5,0.0101,5,0.0101,494,lance,11,0.011,11,0.011,1000,viol,1,0.00909,1,0.00909,110,vigilance,10,0.01,10,0.01,1000,importé,12,0.012,12,0.012,1000
77,münchen,13,0.013,13,0.013,1000,tropenkrankheiten,18,0.018,18,0.018,1000,subtropen,14,0.0144,14,0.0144,970,kampf,12,0.012,12,0.012,1000,zählung,12,0.012,12,0.012,1000,vögeln,15,0.015,15,0.015,1000,ausbruch,11,0.011,11,0.011,1000,blutsauger,5,0.00891,5,0.00891,561,firma,5,0.0101,5,0.0101,495,überwacht,1,0.0108,1,0.0108,93,heuer,9,0.009,9,0.009,1000,jänner,1,0.0135,1,0.0135,74,tötet,4,0.00893,4,0.00893,448,laut,8,0.008,8,0.008,1000,sommer,8,0.008,8,0.008,1000,wallis,8,0.0094,8,0.0094,851,gefährlichste,1,0.0104,1,0.0104,96,stark,9,0.009,9,0.009,1000,jardins,1.0,0.0278,1.0,0.0278,36.0,ticino,5,0.0202,5,0.0202,247,behörden,9,0.009,9,0.009,1000,natale,10,0.01,10,0.01,1000,allerta,10,0.01,10,0.01,1000,torna,10,0.0117,10,0.0117,853,test,11,0.011,11,0.011,1000,batterio,3,0.0201,3,0.0201,149,produrre,7,0.0116,7,0.0116,605,andare,10,0.01,10,0.01,999,infectóloga,17,0.017,17,0.017,1000,autóctono,11,0.011,11,0.011,1000,bellvitge,18,0.018,18,0.018,1000,valenciana,13,0.013,13,0.013,1000,alta,2,0.0114,2,0.0114,175,ciudades,16,0.016,16,0.016,1000,valladolid,12,0.012,12,0.012,1000,bientôt,10,0.01,10,0.01,1000,chu,11,0.011,11,0.011,1000,don,5,0.0101,5,0.0101,494,recrudescence,11,0.011,11,0.011,1000,meurtre,1,0.00909,1,0.00909,110,provence,10,0.01,10,0.01,1000,métropolitaine,11,0.011,11,0.011,1000
78,mückenbekämpfung,13,0.013,13,0.013,1000,zuhause,18,0.018,18,0.018,1000,dutzende,14,0.0144,14,0.0144,970,gesundheit,11,0.011,11,0.011,1000,massensterben,11,0.011,11,0.011,1000,halle,14,0.014,14,0.014,1000,epidemie,11,0.011,11,0.011,1000,stadt,5,0.00891,5,0.00891,561,tropenkrankheiten,5,0.0101,5,0.0101,495,entdeckung,1,0.0108,1,0.0108,93,malaria,9,0.009,9,0.009,1000,resistenz,1,0.0135,1,0.0135,74,co,4,0.00893,4,0.00893,448,bestätigt,8,0.008,8,0.008,1000,denguefieber,8,0.008,8,0.008,1000,asiatischen,8,0.0094,8,0.0094,851,tier,1,0.0104,1,0.0104,96,krankheiten,9,0.009,9,0.009,1000,parcs,1.0,0.0278,1.0,0.0278,36.0,übertragen,4,0.0162,4,0.0162,247,forfait,9,0.009,9,0.009,1000,campagna,10,0.01,10,0.01,1000,64,10,0.01,10,0.01,1000,killer,9,0.0106,9,0.0106,853,sospetti,11,0.011,11,0.011,1000,nell'acqua,3,0.0201,3,0.0201,149,consumare,7,0.0116,7,0.0116,605,sospetto,10,0.01,10,0.01,999,llegada,16,0.016,16,0.016,1000,especies,11,0.011,11,0.011,1000,abre,17,0.017,17,0.017,1000,treparriscos,13,0.013,13,0.013,1000,valencia,2,0.0114,2,0.0114,175,españolas,16,0.016,16,0.016,1000,león,12,0.012,12,0.012,1000,concernés,10,0.01,10,0.01,1000,majeure,11,0.011,11,0.011,1000,saint,5,0.0101,5,0.0101,494,région,11,0.011,11,0.011,1000,pontcarral,1,0.00909,1,0.00909,110,pollution,10,0.01,10,0.01,1000,mois,11,0.011,11,0.011,1000
79,übertragene,13,0.013,13,0.013,1000,alarm,17,0.017,17,0.017,1000,neues,14,0.0144,14,0.0144,970,trauminsel,11,0.011,11,0.011,1000,massives,11,0.011,11,0.011,1000,warnen,14,0.014,14,0.014,1000,sieht,11,0.011,11,0.011,1000,600.000,5,0.00891,5,0.00891,561,impfungen,5,0.0101,5,0.0101,495,mã¼cken,1,0.0108,1,0.0108,93,behörde,9,0.009,9,0.009,1000,hoffen,1,0.0135,1,0.0135,74,188,4,0.00893,4,0.00893,448,epidemie,8,0.008,8,0.008,1000,insektenplage,8,0.008,8,0.008,1000,sorgfältiger,8,0.0094,8,0.0094,851,welt,1,0.0104,1,0.0104,96,forscher,9,0.009,9,0.009,1000,,,,,,,22,4,0.0162,4,0.0162,247,kuba,9,0.009,9,0.009,1000,regioni,10,0.01,10,0.01,1000,negrar,10,0.01,10,0.01,1000,alta,9,0.0106,9,0.0106,853,sudan,11,0.011,11,0.011,1000,rossi,3,0.0201,3,0.0201,149,cibo,7,0.0116,7,0.0116,605,primi,10,0.01,10,0.01,999,transmisión,16,0.016,16,0.016,1000,años,11,0.011,11,0.011,1000,puerta,17,0.017,17,0.017,1000,2019,13,0.013,13,0.013,1000,inditex,2,0.0114,2,0.0114,175,aumento,16,0.016,16,0.016,1000,detecta,12,0.012,12,0.012,1000,menace,10,0.01,10,0.01,1000,emmanuel,11,0.011,11,0.011,1000,étude,5,0.0101,5,0.0101,494,rhône,11,0.011,11,0.011,1000,brief,1,0.00909,1,0.00909,110,foyers,10,0.01,10,0.01,1000,marlon,11,0.011,11,0.011,1000
80,angekommen,13,0.013,13,0.013,1000,baden,17,0.017,17,0.017,1000,expertinnen,14,0.0144,14,0.0144,970,albtraum,11,0.011,11,0.011,1000,meldungen,11,0.011,11,0.011,1000,fotograf,14,0.014,14,0.014,1000,oktober,11,0.011,11,0.011,1000,gardasee,5,0.00891,5,0.00891,561,urlaub,5,0.0101,5,0.0101,495,november,1,0.0108,1,0.0108,93,pandemie,9,0.009,9,0.009,1000,großen,1,0.0135,1,0.0135,74,droht,4,0.00893,4,0.00893,448,entdeckt,8,0.008,8,0.008,1000,plage,8,0.008,8,0.008,1000,anti,8,0.0094,8,0.0094,851,tiere,1,0.0104,1,0.0104,96,asiatische,9,0.009,9,0.009,1000,,,,,,,selbstmordrate,4,0.0162,4,0.0162,247,anti,9,0.009,9,0.009,1000,colpa,9,0.009,9,0.009,1000,blood,10,0.01,10,0.01,1000,latina,9,0.0106,9,0.0106,853,argentina,10,0.01,10,0.01,1000,tosse,3,0.0201,3,0.0201,149,clima,7,0.0116,7,0.0116,605,l'appello,10,0.01,10,0.01,999,navarra,16,0.016,16,0.016,1000,enfermedad,10,0.01,10,0.01,1000,paciente,17,0.017,17,0.017,1000,reproducción,13,0.013,13,0.013,1000,mundial,2,0.0114,2,0.0114,175,transmisores,16,0.016,16,0.016,1000,registra,12,0.012,12,0.012,1000,implanté,10,0.01,10,0.01,1000,infectieuses,11,0.011,11,0.011,1000,europe,5,0.0101,5,0.0101,494,recherche,10,0.01,10,0.01,1000,info,1,0.00909,1,0.00909,110,nouvelle,10,0.01,10,0.01,1000,brando,11,0.011,11,0.011,1000
81,ausbreiten,12,0.012,12,0.012,1000,württemberg,17,0.017,17,0.017,1000,warnen,14,0.0144,14,0.0144,970,nacht,11,0.011,11,0.011,1000,lässt,10,0.01,10,0.01,1000,registriert,14,0.014,14,0.014,1000,frau,11,0.011,11,0.011,1000,pilotprojekt,5,0.00891,5,0.00891,561,rio,5,0.0101,5,0.0101,495,milder,1,0.0108,1,0.0108,93,affenpocken,9,0.009,9,0.009,1000,stil,1,0.0135,1,0.0135,74,hochwasser,4,0.00893,4,0.00893,448,thailand,8,0.008,8,0.008,1000,näher,8,0.008,8,0.008,1000,france,8,0.0094,8,0.0094,851,mikroplastik,1,0.0104,1,0.0104,96,erreicht,9,0.009,9,0.009,1000,,,,,,,40,4,0.0162,4,0.0162,247,dons,9,0.009,9,0.009,1000,diffusione,9,0.009,9,0.009,1000,arriva,9,0.009,9,0.009,1000,seconda,9,0.0106,9,0.0106,853,ossa,10,0.01,10,0.01,1000,crollo,3,0.0201,3,0.0201,149,infezioni,7,0.0116,7,0.0116,605,contagiate,10,0.01,10,0.01,999,app,15,0.015,15,0.015,1000,detenido,10,0.01,10,0.01,1000,luz,17,0.017,17,0.017,1000,sorteo,13,0.013,13,0.013,1000,beneficios,2,0.0114,2,0.0114,175,prevenir,16,0.016,16,0.016,1000,diagnosticada,12,0.012,12,0.012,1000,loire,10,0.01,9,0.009,1000,cyclone,11,0.011,11,0.011,1000,l'été,5,0.0101,5,0.0101,494,bactérie,10,0.01,10,0.01,1000,jeudi,1,0.00909,1,0.00909,110,épidémies,10,0.01,10,0.01,1000,lance,11,0.011,11,0.011,1000
82,bericht,12,0.012,12,0.012,1000,alarmiert,17,0.017,17,0.017,1000,kamikazeflieger,14,0.0144,14,0.0144,970,voller,11,0.011,11,0.011,1000,melden,10,0.01,10,0.01,1000,verbreitet,13,0.013,13,0.013,1000,schädelfehlbildung,11,0.011,11,0.011,1000,experte,5,0.00891,5,0.00891,561,heuer,5,0.0101,5,0.0101,495,oktober,1,0.0108,1,0.0108,93,weltweit,9,0.009,9,0.009,1000,bilanz,1,0.0135,1,0.0135,74,furlan,4,0.00893,4,0.00893,448,papst,8,0.008,8,0.008,1000,black,8,0.008,8,0.008,1000,signalé,8,0.0094,8,0.0094,851,wasser,1,0.0104,1,0.0104,96,arten,9,0.009,8,0.008,1000,,,,,,,prozent,4,0.0162,4,0.0162,247,sang,9,0.009,9,0.009,1000,torna,9,0.009,9,0.009,1000,vaccini,9,0.009,9,0.009,1000,donazioni,9,0.0106,9,0.0106,853,america,10,0.01,10,0.01,1000,47,3,0.0201,3,0.0201,149,grave,6,0.00992,6,0.00992,605,sangue,10,0.01,10,0.01,999,detecta,14,0.014,14,0.014,1000,turistas,10,0.01,10,0.01,1000,artificial,17,0.017,17,0.017,1000,inicia,13,0.013,13,0.013,1000,covid-19,2,0.0114,2,0.0114,175,estudio,16,0.016,16,0.016,1000,américa,12,0.012,12,0.012,1000,charente,10,0.01,10,0.01,1000,maladie,10,0.01,10,0.01,1000,faire,5,0.0101,5,0.0101,494,nouméa,10,0.01,10,0.01,1000,soir,1,0.00909,1,0.00909,110,clark,10,0.01,10,0.01,1000,recherche,11,0.011,11,0.011,1000
